Producto,Categoría del Producto,Precio,Costo de envío,Fecha de Compra,Vendedor,Lugar de Compra,Calificación,Método de pago,Cantidad de cuotas,lat,lon
Kit de bancas,Muebles,251000.0,13600.0,11/02/2021,Rafael Acosta,Bogotá,3,Tarjeta de crédito,4,4.60971,-74.08175
Bicicleta,Deportes y diversión,647400.0,35100.0,27/08/2021,Santiago Silva,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1324100.0,70900.0,25/08/2022,Pedro Gomez,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Tablet ABXY,Electrónicos,734000.0,43900.0,15/09/2021,Mariana Herrera,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Carrito de control remoto,Juguetes,53700.0,3300.0,01/11/2022,Juliana Costa,Medellín,3,Nequi,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,26000.0,1800.0,03/01/2022,Pedro Gomez,Cali,2,Tarjeta de crédito,3,3.43722,-76.5225
Secadora de ropa,Electrodomésticos,565400.0,30300.0,22/03/2023,Camila Rivera,Leticia,5,Nequi,1,-4.21528,-69.94056
TV LED UHD 4K,Electrónicos,2556200.0,134300.0,03/02/2023,Ángel Rodriguez,Medellín,4,Nequi,1,6.25184,-75.56359
Balón de baloncesto,Deportes y diversión,39100.0,0.0,05/12/2021,Beatriz Morales,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cubertería,Artículos para el hogar,35600.0,6700.0,11/04/2020,Camila Rivera,Armenia,4,Tarjeta de débito,1,4.53389,-75.68111
Celular ABXY,Electrónicos,1236800.0,70600.0,23/03/2023,Felipe Santos,Cali,4,Nequi,1,3.43722,-76.5225
Guitarra eléctrica,Instrumentos musicales,833000.0,42500.0,05/08/2021,Mariana Herrera,Riohacha,5,Nequi,1,11.54444,-72.90722
Armario,Muebles,501000.0,27100.0,03/01/2020,Beatriz Morales,Bogotá,1,Nequi,1,4.60971,-74.08175
Sofá reclinable,Muebles,727900.0,39200.0,12/07/2022,Camila Rivera,Cali,4,Nequi,1,3.43722,-76.5225
Auriculares con micrófono,Electrónicos,164900.0,9000.0,01/03/2022,Mariana Herrera,Santa Marta,5,Tarjeta de crédito,4,11.24079,-74.19904
Auriculares,Electrónicos,76300.0,4300.0,10/07/2021,Juan Fernandez,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Ajedrez de madera,Juguetes,33700.0,7600.0,23/09/2021,Felipe Santos,Bogotá,4,Nequi,1,4.60971,-74.08175
Estufa,Electrodomésticos,418700.0,20500.0,22/07/2021,Beatriz Morales,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Ajedrez de madera,Juguetes,34900.0,0.0,29/09/2022,Juliana Costa,Cali,5,Nequi,1,3.43722,-76.5225
Celular ABXY,Electrónicos,850600.0,45800.0,06/05/2020,Maria Alfonso,Barranquilla,3,Tarjeta de crédito,1,10.96854,-74.78132
Microondas,Electrodomésticos,811900.0,41400.0,12/07/2022,Rafael Acosta,Medellín,2,Tarjeta de crédito,10,6.25184,-75.56359
TV LED UHD 4K,Electrónicos,2827400.0,150900.0,17/04/2020,Beatriz Morales,Cúcuta,5,Tarjeta de crédito,1,7.89391,-72.50782
Impresora,Electrónicos,350300.0,16800.0,07/02/2022,Blanca Ramirez,Medellín,4,Tarjeta de crédito,3,6.25184,-75.56359
Sofá reclinable,Muebles,711000.0,42500.0,14/12/2021,Lucas Olivera,Bogotá,5,Tarjeta de débito,1,4.60971,-74.08175
Auriculares con micrófono,Electrónicos,244100.0,11200.0,03/03/2022,Izabela de León,Leticia,4,Tarjeta de crédito,6,-4.21528,-69.94056
Cubo mágico 8x8,Juguetes,18300.0,0.0,16/06/2022,Camila Rivera,Bogotá,5,Cupón,1,4.60971,-74.08175
Impresora,Electrónicos,368800.0,20000.0,09/07/2021,Pedro Gomez,Medellín,1,Tarjeta de crédito,10,6.25184,-75.56359
Cama king,Muebles,815500.0,43600.0,15/12/2020,Santiago Silva,Medellín,4,Cupón,1,6.25184,-75.56359
Sillón,Muebles,284500.0,13300.0,15/11/2021,Felipe Santos,Cali,5,Tarjeta de crédito,10,3.43722,-76.5225
Guitarra acústica,Instrumentos musicales,216100.0,9700.0,13/03/2023,Camila Rivera,Bogotá,1,Tarjeta de crédito,1,4.60971,-74.08175
Impresora,Electrónicos,357100.0,19700.0,10/07/2022,Camila Rivera,Medellín,4,Tarjeta de crédito,1,6.25184,-75.56359
Secadora de ropa,Electrodomésticos,1459600.0,86500.0,13/02/2023,Felipe Santos,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Mesa de comedor,Muebles,185600.0,8100.0,27/12/2020,Camila Rivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cama box,Muebles,645400.0,35000.0,01/12/2022,Felipe Santos,Bogotá,4,Nequi,1,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,846000.0,49800.0,03/07/2022,Camila Rivera,Cartagena,5,Tarjeta de crédito,3,10.39972,-75.51444
Armario,Muebles,524800.0,26100.0,13/04/2022,Rafael Acosta,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Mesa de noche,Muebles,248600.0,11400.0,01/04/2022,Santiago Silva,Medellín,5,Tarjeta de crédito,10,6.25184,-75.56359
Asistente virtual,Electrónicos,187900.0,10700.0,08/04/2022,Juliana Costa,Pereira,5,Tarjeta de crédito,1,4.81333,-75.69611
Balón de baloncesto,Deportes y diversión,25500.0,1600.0,10/01/2020,Juan Fernandez,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Celular ABXY,Electrónicos,1000000.0,51400.0,12/02/2021,Izabela de León,Cali,2,Nequi,1,3.43722,-76.5225
Balón de voleibol,Deportes y diversión,59200.0,3400.0,07/09/2021,Juliana Costa,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Dinosaurio Rex,Juguetes,16000.0,0.0,26/08/2022,Maria Alfonso,Bogotá,3,Cupón,1,4.60971,-74.08175
Cama box,Muebles,672900.0,34000.0,24/02/2021,Blanca Ramirez,Bogotá,4,Nequi,1,4.60971,-74.08175
Dashboards con Power BI,Libros,30100.0,0.0,10/12/2020,Beatriz Morales,Medellín,5,Tarjeta de crédito,6,6.25184,-75.56359
Batería,Instrumentos musicales,1122500.0,60000.0,06/01/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Microondas,Electrodomésticos,729700.0,39100.0,07/08/2022,Camila Rivera,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Silla de oficina,Muebles,371800.0,18000.0,17/01/2021,Camila Rivera,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Juego de mesa,Juguetes,232900.0,10600.0,29/03/2022,Camila Rivera,Medellín,5,Tarjeta de crédito,7,6.25184,-75.56359
TV LED UHD 4K,Electrónicos,1520200.0,86800.0,14/01/2023,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Mochila,Deportes y diversión,83600.0,2600.0,02/04/2022,Lucas Olivera,Cali,4,Nequi,1,3.43722,-76.5225
Auriculares,Electrónicos,113900.0,6300.0,17/11/2021,Santiago Silva,Medellín,1,Tarjeta de crédito,2,6.25184,-75.56359
Cubo mágico 8x8,Juguetes,21000.0,0.0,15/09/2022,Izabela de León,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Bloques de construcción,Juguetes,27500.0,0.0,09/11/2021,Blanca Ramirez,Medellín,1,Tarjeta de crédito,2,6.25184,-75.56359
Ajedrez de madera,Juguetes,30200.0,0.0,26/10/2022,Rafael Acosta,Cartagena,5,Tarjeta de crédito,10,10.39972,-75.51444
Modelado predictivo,Libros,73600.0,2100.0,05/09/2021,Felipe Santos,Bogotá,5,Cupón,1,4.60971,-74.08175
Dashboards con Power BI,Libros,26800.0,2100.0,03/11/2020,Juliana Costa,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Smart TV,Electrónicos,1575700.0,86300.0,21/12/2021,Rafael Acosta,Cúcuta,4,Tarjeta de crédito,11,7.89391,-72.50782
Asistente virtual,Electrónicos,175200.0,7500.0,02/04/2020,Camila Rivera,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,273300.0,12700.0,06/06/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Mesa de noche,Muebles,238700.0,10900.0,26/12/2021,Izabela de León,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,42400.0,0.0,06/11/2021,Juliana Costa,Bogotá,5,Nequi,1,4.60971,-74.08175
Estufa,Electrodomésticos,1031600.0,53100.0,25/08/2022,Rafael Acosta,Cali,5,Nequi,1,3.43722,-76.5225
Armario,Muebles,506600.0,27200.0,20/03/2023,Beatriz Morales,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Mesa de comedor,Muebles,152800.0,8300.0,21/01/2022,Juan Fernandez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Bicicleta,Deportes y diversión,495400.0,27000.0,20/06/2022,Juliana Costa,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,13600.0,0.0,24/09/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Smart TV,Electrónicos,1790800.0,93500.0,23/02/2020,Santiago Silva,Cali,5,Tarjeta de crédito,10,3.43722,-76.5225
Kit de bancas,Muebles,257600.0,13900.0,08/07/2022,Maria Alfonso,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Kit de bancas,Muebles,269100.0,12500.0,21/08/2020,Izabela de León,Bogotá,5,Nequi,1,4.60971,-74.08175
Modelado predictivo,Libros,48000.0,0.0,24/02/2021,Mariana Herrera,Cali,3,Tarjeta de crédito,2,3.43722,-76.5225
Silla de oficina,Muebles,238500.0,10900.0,06/11/2021,Felipe Santos,Pereira,5,Nequi,1,4.81333,-75.69611
Lavadora de ropa,Electrodomésticos,1200700.0,62100.0,03/11/2022,Santiago Silva,Cartagena,5,Tarjeta de crédito,4,10.39972,-75.51444
Guitarra acústica,Instrumentos musicales,313500.0,17100.0,22/12/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1379700.0,74000.0,24/02/2023,Juan Fernandez,Pereira,4,Nequi,1,4.81333,-75.69611
Ciencia de datos con Python,Libros,41400.0,2400.0,18/09/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Mesa de noche,Muebles,263700.0,12200.0,22/07/2020,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,18400.0,6800.0,21/06/2022,Blanca Ramirez,Bogotá,5,Nequi,1,4.60971,-74.08175
Auriculares con micrófono,Electrónicos,164400.0,6900.0,21/01/2023,Juan Fernandez,Medellín,4,Tarjeta de crédito,1,6.25184,-75.56359
Set de ollas,Artículos para el hogar,111400.0,4100.0,14/02/2020,Camila Rivera,Medellín,5,Tarjeta de crédito,7,6.25184,-75.56359
Kit de bancas,Muebles,259200.0,14000.0,08/02/2022,Juan Fernandez,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Juego de mesa,Juguetes,256500.0,14100.0,09/07/2022,Juliana Costa,Pereira,5,Nequi,1,4.81333,-75.69611
Sofá reclinable,Muebles,723600.0,36700.0,24/10/2020,Felipe Santos,Bogotá,1,Tarjeta de crédito,2,4.60971,-74.08175
Set de vasos,Artículos para el hogar,36000.0,2100.0,27/06/2021,Santiago Silva,Bogotá,5,Nequi,1,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,15500.0,1200.0,26/08/2020,Felipe Santos,Barranquilla,2,Tarjeta de crédito,1,10.96854,-74.78132
Sillón,Muebles,235300.0,10700.0,15/05/2022,Juliana Costa,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Tablet ABXY,Electrónicos,807000.0,43200.0,03/05/2020,Izabela de León,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Set de ollas,Artículos para el hogar,152300.0,6300.0,01/11/2022,Mariana Herrera,Bogotá,2,Tarjeta de crédito,4,4.60971,-74.08175
Mesa de centro,Muebles,197300.0,8700.0,30/07/2020,Maria Alfonso,Cartagena,5,Tarjeta de crédito,1,10.39972,-75.51444
Lavavajillas,Electrodomésticos,1263900.0,65500.0,02/07/2021,Mariana Herrera,Medellín,3,Tarjeta de crédito,2,6.25184,-75.56359
Olla de presión,Artículos para el hogar,59500.0,3700.0,06/02/2020,Pedro Gomez,Pereira,4,Tarjeta de crédito,5,4.81333,-75.69611
Muñeca bebé,Juguetes,54200.0,7800.0,27/06/2022,Pedro Gomez,Bogotá,5,Nequi,1,4.60971,-74.08175
Dashboards con Power BI,Libros,38500.0,0.0,19/05/2022,Maria Alfonso,Cali,4,Tarjeta de crédito,3,3.43722,-76.5225
Vaso térmico,Deportes y diversión,49700.0,7400.0,25/11/2020,Izabela de León,Cartagena,3,Tarjeta de crédito,4,10.39972,-75.51444
Mesa de comedor,Muebles,212600.0,9500.0,29/12/2022,Beatriz Morales,Medellín,5,Cupón,1,6.25184,-75.56359
Balón de voleibol,Deportes y diversión,55500.0,1100.0,12/01/2020,Felipe Santos,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Asistente virtual,Electrónicos,113300.0,6500.0,02/03/2022,Juan Fernandez,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Lavavajillas,Electrodomésticos,1273600.0,68900.0,09/09/2020,Izabela de León,Leticia,1,Nequi,1,-4.21528,-69.94056
Ciencia de datos con Python,Libros,46900.0,0.0,29/03/2020,Ángel Rodriguez,Pereira,5,Tarjeta de crédito,2,4.81333,-75.69611
Batería,Instrumentos musicales,491000.0,24300.0,18/12/2022,Camila Rivera,Pasto,5,Cupón,1,1.21361,-77.28111
Guitarra eléctrica,Instrumentos musicales,863500.0,44200.0,14/06/2020,Rafael Acosta,Bogotá,4,Tarjeta de crédito,6,4.60971,-74.08175
Sofá reclinable,Muebles,694500.0,35200.0,12/07/2021,Izabela de León,Cali,5,Tarjeta de crédito,4,3.43722,-76.5225
Mesa de noche,Muebles,247800.0,11400.0,03/07/2020,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,1012600.0,52100.0,27/02/2021,Camila Rivera,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Smartwatch,Electrónicos,122900.0,7600.0,30/06/2021,Blanca Ramirez,Pereira,5,Nequi,1,4.81333,-75.69611
Auriculares,Electrónicos,77600.0,2300.0,03/06/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Cama box,Muebles,738000.0,40000.0,18/06/2021,Camila Rivera,Villavicencio,5,Cupón,1,4.142,-73.62664
Vaso térmico,Deportes y diversión,32600.0,1900.0,16/02/2023,Santiago Silva,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,80600.0,5000.0,15/12/2022,Izabela de León,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Mesa de comedor,Muebles,275600.0,12900.0,02/02/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,872900.0,46900.0,13/12/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Sillón,Muebles,216600.0,13900.0,06/06/2020,Ángel Rodriguez,Medellín,5,Nequi,1,6.25184,-75.56359
Carrito de control remoto,Juguetes,69300.0,4100.0,07/04/2022,Izabela de León,Bogotá,2,Tarjeta de crédito,3,4.60971,-74.08175
Bicicleta,Deportes y diversión,452000.0,24700.0,20/03/2020,Lucas Olivera,Cali,5,Nequi,1,3.43722,-76.5225
Lavavajillas,Electrodomésticos,1334200.0,73400.0,18/07/2020,Rafael Acosta,Medellín,5,Cupón,1,6.25184,-75.56359
Pandereta,Instrumentos musicales,35500.0,0.0,06/03/2022,Mariana Herrera,Inírida,4,Tarjeta de crédito,8,3.8653,-67.9239
Lavadora de ropa,Electrodomésticos,1542700.0,80300.0,17/06/2020,Juliana Costa,Cali,4,Tarjeta de crédito,2,3.43722,-76.5225
Lavadora de ropa,Electrodomésticos,1424500.0,76600.0,11/12/2022,Lucas Olivera,Medellín,3,Tarjeta de crédito,2,6.25184,-75.56359
Olla de presión,Artículos para el hogar,92900.0,3100.0,02/03/2021,Blanca Ramirez,Barranquilla,4,Nequi,1,10.96854,-74.78132
TV LED UHD 4K,Electrónicos,2659000.0,139800.0,09/03/2021,Lucas Olivera,Medellín,3,Cupón,1,6.25184,-75.56359
Celular ABXY,Electrónicos,1216700.0,63000.0,15/06/2022,Santiago Silva,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,88000.0,2900.0,25/02/2023,Beatriz Morales,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,15200.0,1500.0,18/04/2021,Juan Fernandez,Bucaramanga,4,Tarjeta de crédito,1,7.12539,-73.1198
Juego de mesa,Juguetes,164400.0,6900.0,23/06/2020,Rafael Acosta,Riohacha,5,Tarjeta de débito,1,11.54444,-72.90722
Iphone 15,Electrónicos,1947500.0,108400.0,15/07/2020,Lucas Olivera,Barranquilla,5,Tarjeta de crédito,10,10.96854,-74.78132
Lavadora de ropa,Electrodomésticos,1572800.0,84300.0,05/12/2022,Beatriz Morales,Pereira,1,Tarjeta de crédito,10,4.81333,-75.69611
Impresora,Electrónicos,266000.0,12400.0,24/06/2020,Lucas Olivera,Medellín,3,Tarjeta de crédito,5,6.25184,-75.56359
Asistente virtual,Electrónicos,130500.0,5100.0,11/01/2020,Blanca Ramirez,Bogotá,5,Nequi,1,4.60971,-74.08175
Impresora,Electrónicos,280000.0,13100.0,06/07/2022,Juliana Costa,Leticia,5,Tarjeta de crédito,3,-4.21528,-69.94056
Olla de presión,Artículos para el hogar,63000.0,3800.0,15/11/2020,Felipe Santos,Bogotá,5,Nequi,1,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,979000.0,50300.0,10/02/2022,Mariana Herrera,Santa Marta,3,Tarjeta de crédito,1,11.24079,-74.19904
Ajedrez de madera,Juguetes,23100.0,1400.0,27/06/2020,Juan Fernandez,Medellín,2,Tarjeta de crédito,2,6.25184,-75.56359
Ajedrez de madera,Juguetes,20500.0,0.0,12/02/2021,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Lavavajillas,Electrodomésticos,1111400.0,57400.0,19/07/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Set de ollas,Artículos para el hogar,114100.0,6300.0,22/01/2020,Camila Rivera,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Sofá reclinable,Muebles,658700.0,39900.0,14/09/2022,Felipe Santos,Cúcuta,5,Tarjeta de crédito,14,7.89391,-72.50782
Refrigerador,Electrodomésticos,2502400.0,131400.0,25/02/2021,Maria Alfonso,Pereira,4,Tarjeta de crédito,1,4.81333,-75.69611
Auriculares con micrófono,Electrónicos,203500.0,17700.0,15/11/2020,Beatriz Morales,Medellín,2,Tarjeta de crédito,6,6.25184,-75.56359
Sofá reclinable,Muebles,684300.0,36800.0,24/06/2020,Juan Fernandez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Tablet ABXY,Electrónicos,908100.0,54000.0,07/06/2020,Blanca Ramirez,Cali,4,Nequi,1,3.43722,-76.5225
Bloques de construcción,Juguetes,29500.0,2100.0,01/12/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Vaso térmico,Deportes y diversión,27000.0,2500.0,30/03/2023,Izabela de León,Bogotá,3,Tarjeta de crédito,7,4.60971,-74.08175
Cubertería,Artículos para el hogar,58600.0,1300.0,27/08/2022,Camila Rivera,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Balón de voleibol,Deportes y diversión,53400.0,3100.0,15/02/2020,Izabela de León,Bogotá,5,Nequi,1,4.60971,-74.08175
Impresora,Electrónicos,366800.0,17700.0,30/04/2020,Felipe Santos,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Cubo mágico 8x8,Juguetes,14700.0,0.0,10/04/2021,Camila Rivera,Cali,5,Tarjeta de crédito,4,3.43722,-76.5225
Mesa de comedor,Muebles,322800.0,15400.0,16/12/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,668100.0,40400.0,27/10/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,320700.0,15300.0,26/08/2021,Juan Fernandez,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Modelado predictivo,Libros,47400.0,0.0,08/11/2020,Blanca Ramirez,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Vaso térmico,Deportes y diversión,40100.0,2500.0,05/07/2022,Ángel Rodriguez,Bogotá,4,Nequi,1,4.60971,-74.08175
Bicicleta,Deportes y diversión,661400.0,35400.0,29/01/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Cama box,Muebles,397300.0,19300.0,18/01/2022,Santiago Silva,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Bicicleta,Deportes y diversión,388000.0,18800.0,05/10/2020,Blanca Ramirez,Medellín,1,Tarjeta de crédito,2,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,234300.0,12900.0,16/10/2021,Blanca Ramirez,Medellín,5,Nequi,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,17800.0,5600.0,23/08/2022,Juan Fernandez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Silla de oficina,Muebles,250300.0,11500.0,02/04/2022,Maria Alfonso,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1438900.0,74800.0,31/07/2021,Lucas Olivera,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Cuerda para saltar,Deportes y diversión,19000.0,0.0,24/10/2022,Pedro Gomez,Bogotá,3,Tarjeta de crédito,2,4.60971,-74.08175
Set de vasos,Artículos para el hogar,29900.0,0.0,20/09/2022,Maria Alfonso,Medellín,5,Nequi,1,6.25184,-75.56359
Modelado predictivo,Libros,46600.0,7300.0,19/03/2023,Juan Fernandez,Bogotá,3,Tarjeta de crédito,6,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1334300.0,69200.0,16/01/2023,Rafael Acosta,Cali,3,Tarjeta de crédito,2,3.43722,-76.5225
Kit de bancas,Muebles,321700.0,15300.0,12/02/2023,Felipe Santos,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,57500.0,3300.0,21/02/2021,Beatriz Morales,Bucaramanga,5,Tarjeta de crédito,10,7.12539,-73.1198
Vaso térmico,Deportes y diversión,51900.0,3300.0,02/10/2022,Juan Fernandez,Bogotá,5,Nequi,1,4.60971,-74.08175
Cubertería,Artículos para el hogar,49100.0,3000.0,14/09/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,16300.0,0.0,28/03/2021,Camila Rivera,Medellín,5,Tarjeta de crédito,2,6.25184,-75.56359
Bloques de construcción,Juguetes,40600.0,0.0,03/06/2022,Ángel Rodriguez,Pereira,5,Tarjeta de crédito,8,4.81333,-75.69611
Guitarra acústica,Instrumentos musicales,195500.0,10600.0,31/07/2021,Juliana Costa,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Impresora,Electrónicos,254800.0,11800.0,17/05/2020,Beatriz Morales,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Set de ollas,Artículos para el hogar,81600.0,2500.0,15/01/2020,Beatriz Morales,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Mesa de noche,Muebles,270800.0,12600.0,02/01/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Smartwatch,Electrónicos,171100.0,7300.0,18/07/2021,Lucas Olivera,Cali,4,Tarjeta de crédito,4,3.43722,-76.5225
Tablet ABXY,Electrónicos,1833200.0,95800.0,27/02/2023,Felipe Santos,Pereira,4,Nequi,1,4.81333,-75.69611
Mesa de noche,Muebles,265600.0,14500.0,02/09/2022,Camila Rivera,Medellín,1,Tarjeta de crédito,2,6.25184,-75.56359
Olla de presión,Artículos para el hogar,68000.0,4100.0,15/07/2021,Blanca Ramirez,Medellín,5,Nequi,1,6.25184,-75.56359
Muñeca bebé,Juguetes,48000.0,8400.0,02/04/2022,Santiago Silva,Bogotá,5,Cupón,1,4.60971,-74.08175
Guitarra acústica,Instrumentos musicales,344100.0,18700.0,13/04/2020,Maria Alfonso,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,18600.0,1400.0,14/04/2021,Pedro Gomez,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Modelado predictivo,Libros,77100.0,4300.0,08/04/2022,Lucas Olivera,Bogotá,4,Cupón,1,4.60971,-74.08175
Cama king,Muebles,536800.0,28800.0,22/09/2020,Lucas Olivera,Medellín,3,Tarjeta de crédito,1,6.25184,-75.56359
Armario,Muebles,521000.0,28100.0,20/07/2020,Beatriz Morales,Pereira,5,Tarjeta de crédito,3,4.81333,-75.69611
Batería,Instrumentos musicales,736100.0,37400.0,09/02/2022,Beatriz Morales,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Smart TV,Electrónicos,1599600.0,83400.0,28/01/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Mesa de centro,Muebles,222000.0,20600.0,02/10/2020,Juliana Costa,Cúcuta,1,Tarjeta de crédito,2,7.89391,-72.50782
